Replicate,Individual,Group,Individual_Trait,Trait,Time,Phenotype,B0,B1,B2,B12,I,S1,S2,S12,X1,X2,X1X2,G,e
1,18,1,18,1,55,1.987686828,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,0.047975861,0.24084527,0,0,-0.107953
1,18,1,18,1,57,2.008444427,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,0.580964136,0.440124614,0,0,-0.164934165
1,18,1,18,1,64,2.416302237,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,0.791010008,1.005754911,0,0,0.004831716
1,18,1,18,1,73,2.106267958,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,1.397662664,-0.11301119,0,0,0.179404552
1,18,1,18,1,84,2.158835683,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,0.450322762,0.77042985,0,0,-0.156969816
1,18,1,18,1,99,1.850565814,0.9,1.2,0.2,0,1.093705297,-1.213386681,0.225903188,0,-0.338841673,-0.728373282,0,0,0.162541055
1,19,1,19,1,1,1.72850095,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,0.425653235,-0.88874252,0,0,0.22602602
1,19,1,19,1,5,-0.45716184,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,-0.197549663,0.27623519,0,0,-0.596873876
1,19,1,19,1,11,0.087272678,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,-0.215930049,-0.064728254,0,0,-0.164449431
1,19,1,19,1,14,0.713125545,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,0.27543405,0.371998952,0,0,-0.063477648
1,19,1,19,1,28,-0.669277431,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,-0.904953517,-0.632277901,0,0,-0.16678516
1,19,1,19,1,32,0.679107753,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,0.205599641,-0.155721277,0,0,-0.211730489
1,19,1,19,1,50,-0.59676179,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,-1.468896338,-2.11055923,0,0,0.1119248
1,19,1,19,1,57,1.210664766,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,0.580964136,0.440124614,0,0,0.025194239
1,19,1,19,1,67,-1.285287227,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,-0.889403091,0.857153324,0,0,-0.20100976
1,19,1,19,1,74,1.003191811,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,0.557863806,1.037733067,0,0,0.093068472
1,19,1,19,1,83,1.119141868,0.9,1.2,0.2,0,-0.366039453,0.228644824,-0.605524755,0,0.549452569,0.90429625,0,0,0.166923267
1,20,1,20,1,4,-3.085417466,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,-0.44741083,-2.969571407,0,0,0.101361509
1,20,1,20,1,6,-1.028556045,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,0.45770272,-1.055497673,0,0,-0.179381907
1,20,1,20,1,10,0.471584728,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,-0.091581086,1.145934885,0,0,-0.193116431
1,20,1,20,1,19,1.252017816,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,0.873798832,0.697554211,0,0,0.265211368
1,20,1,20,1,21,1.160862534,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,-0.320521033,2.016734262,0,0,-0.094051144
1,20,1,20,1,23,-1.034945071,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,-0.945163203,-0.321458603,0,0,0.210397786
1,20,1,20,1,24,-0.95466648,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,-0.321917146,-0.074668993,0,0,-0.384884675
1,20,1,20,1,36,-1.356106251,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,0.08488151,-0.384172429,0,0,-0.816928022
1,20,1,20,1,51,0.533634529,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,1.024847582,0.184575713,0,0,-0.117437574
1,20,1,20,1,63,-0.663730807,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,0.257758963,-0.540750338,0,0,-0.11571676
1,20,1,20,1,89,-0.893289109,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,-0.542557928,-0.313247562,0,0,0.047506606
1,20,1,20,1,90,-0.342311962,0.9,1.2,0.2,0,-1.166885445,-0.46134284,0.671981159,0,-0.204712551,0.335138785,0,0,-0.216448831
