Replicate,Individual,Group,Individual_Trait,Trait,Time,Phenotype,B0,B1,B2,B12,I,S1,S2,S12,X1,X2,X1X2,G,e
1,23,1,23,1,73,4.784406026,3.4,1.3,0,0,0.007748401,0,0,0,1.232565716,0,0,0,-0.225677806
1,23,1,23,1,81,3.653262772,3.4,1.3,0,0,0.007748401,0,0,0,0.018097543,0,0,0,0.221987565
1,23,1,23,1,91,2.822623849,3.4,1.3,0,0,0.007748401,0,0,0,-0.725390274,0,0,0,0.357882804
1,23,1,23,1,94,1.420115784,3.4,1.3,0,0,0.007748401,0,0,0,-1.412379658,0,0,0,-0.151539063
1,23,1,23,1,100,5.317334165,3.4,1.3,0,0,0.007748401,0,0,0,1.595432387,0,0,0,-0.16447634
1,24,1,24,1,10,4.9127159,3.4,1.3,0,0,0.955074647,0,0,0,0.056259238,0,0,0,0.484504244
1,24,1,24,1,14,3.968556952,3.4,1.3,0,0,0.955074647,0,0,0,-0.407478585,0,0,0,0.143204465
1,24,1,24,1,17,6.551120146,3.4,1.3,0,0,0.955074647,0,0,0,1.471243893,0,0,0,0.283428437
1,24,1,24,1,39,5.252063399,3.4,1.3,0,0,0.955074647,0,0,0,0.74246601,0,0,0,-0.068217062
1,24,1,24,1,46,3.500620819,3.4,1.3,0,0,0.955074647,0,0,0,-0.467667974,0,0,0,-0.246485463
1,24,1,24,1,50,2.461704277,3.4,1.3,0,0,0.955074647,0,0,0,-1.600664452,0,0,0,0.187493416
1,24,1,24,1,58,6.226705295,3.4,1.3,0,0,0.955074647,0,0,0,1.399008031,0,0,0,0.052920207
1,24,1,24,1,60,5.000858412,3.4,1.3,0,0,0.955074647,0,0,0,0.474680474,0,0,0,0.028699148
1,24,1,24,1,87,2.594962897,3.4,1.3,0,0,0.955074647,0,0,0,-1.39866919,0,0,0,0.058158197
1,24,1,24,1,90,3.629841628,3.4,1.3,0,0,0.955074647,0,0,0,-0.941826912,0,0,0,0.499141966
1,25,1,25,1,6,4.09765377,3.4,1.3,0,0,0.706662415,0,0,0,0.02496124,0,0,0,-0.041458257
1,25,1,25,1,15,4.77464646,3.4,1.3,0,0,0.706662415,0,0,0,0.433823424,0,0,0,0.104013594
1,25,1,25,1,29,4.751367252,3.4,1.3,0,0,0.706662415,0,0,0,0.239384664,0,0,0,0.333504775
1,25,1,25,1,34,4.451291415,3.4,1.3,0,0,0.706662415,0,0,0,0.683562654,0,0,0,-0.54400245
1,25,1,25,1,45,5.018702337,3.4,1.3,0,0,0.706662415,0,0,0,0.849355684,0,0,0,-0.192122467
1,25,1,25,1,50,1.960184045,3.4,1.3,0,0,0.706662415,0,0,0,-1.600664452,0,0,0,-0.065614583
1,25,1,25,1,52,4.446270967,3.4,1.3,0,0,0.706662415,0,0,0,0.405174914,0,0,0,-0.187118837
1,25,1,25,1,90,2.505737937,3.4,1.3,0,0,0.706662415,0,0,0,-0.941826912,0,0,0,-0.376549492
1,25,1,25,1,96,2.763091824,3.4,1.3,0,0,0.706662415,0,0,0,-1.006213854,0,0,0,-0.03549258
1,25,1,25,1,100,6.25727639,3.4,1.3,0,0,0.706662415,0,0,0,1.595432387,0,0,0,0.076551872
